id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,,teamName
2781081389,312,1,1,32,4,agh9ifb2mw3ivjusgedj7c3fe,1,74.4,36.7,5541960761,140,73.6,5541960757,56,Center,5541960769,213,4.43,5541960767,212,3,5541960763,141,32.5,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781081409,313,1,1,32,6,agh9ifb2mw3ivjusgedj7c3fe,0,73.5,31.3,5541960903,140,88.3,5541960905,141,15.5,5541960909,213,5.68,5541960907,212,18.9,5541960901,56,Right,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781081437,253,49,1,32,9,4ku8o6uf87yd8iecdalipo6wd,1,12.7,90.5,,,,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781081491,254,1,1,32,10,4ku8o6uf87yd8iecdalipo6wd,1,11.4,93.7,5541961291,56,Back,5541961297,212,8.6,5541961299,213,4.92,5541961295,141,81.3,5541961293,140,13.1,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781081521,255,1,1,32,13,4ku8o6uf87yd8iecdalipo6wd,1,12.6,84.9,5541961479,212,9.9,5541961477,141,96.4,5541961475,140,6.8,5541961473,56,Back,5541961481,213,2.23,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781081529,256,1,1,32,15,4ku8o6uf87yd8iecdalipo6wd,0,6.7,97.3,5541961585,286,,5541961529,141,97.6,5541961535,1,,5541961533,213,0.1,5541961523,157,,5541961579,236,,5541961531,212,2,5541961525,56,Back,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,5541961527,140,8.6,5541961581,233,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781081539,314,74,1,32,15,agh9ifb2mw3ivjusgedj7c3fe,1,90.8,3.1,5541961551,285,,5541961605,233,256,5541961549,56,Right,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781081591,257,5,1,32,17,4ku8o6uf87yd8iecdalipo6wd,1,3,101.8,5541961825,56,Back,5541961833,233,315,5541961827,347,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781081559,315,5,1,32,17,agh9ifb2mw3ivjusgedj7c3fe,0,97,-1.8,5541961639,347,,5541961637,56,Right,5541961849,233,257,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781081795,258,1,1,32,32,4ku8o6uf87yd8iecdalipo6wd,1,6.4,100,5541962965,107,,5541962973,212,11.7,5541962975,213,4.99,5541962967,56,Back,5541962971,141,84.6,5541962969,140,9.5,5541963207,189,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781084279,282,61,1,32,32,4ku8o6uf87yd8iecdalipo6wd,1,8.6,91.1,5541977269,189,,5541976709,56,Back,,,,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781081803,316,1,1,32,39,agh9ifb2mw3ivjusgedj7c3fe,1,77.1,23.7,5542052939,212,7.9,5542052941,213,3.4,5542052937,141,20.7,5542052933,56,Right,5542052935,140,69.8,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781081821,317,49,1,32,41,agh9ifb2mw3ivjusgedj7c3fe,1,71.2,15.9,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781081845,318,1,1,32,41,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,17,5541963251,140,61.8,5541963249,56,Center,5541963257,213,2.26,5541963255,212,13.8,5541963253,141,32.7,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781081909,319,1,1,32,42,agh9ifb2mw3ivjusgedj7c3fe,1,61.6,34,5541963617,140,65.9,5541963619,141,67.8,5541963623,213,1.38,5541963621,212,23.4,5541963615,56,Center,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781081931,320,1,1,32,48,agh9ifb2mw3ivjusgedj7c3fe,1,76.1,74.8,5541963753,56,Center,5541963755,140,88,5541963757,141,62.6,5541963759,212,15,5541963761,213,5.7,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781081933,321,1,1,32,50,agh9ifb2mw3ivjusgedj7c3fe,0,87.3,64.8,5541963773,141,63,5541963765,56,Center,5541963777,212,1.5,5541963837,236,,5541963781,213,4.05,5541963841,233,259,5541963769,140,86.4,5541963849,286,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781081945,259,74,1,32,50,4ku8o6uf87yd8iecdalipo6wd,1,11.7,31.4,5541963825,285,,5541963865,233,321,5541963823,56,Back,,,,,,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781081965,260,1,1,32,53,4ku8o6uf87yd8iecdalipo6wd,1,10.3,26.5,5541963945,140,20.4,5541963943,56,Back,5541963951,213,0.23,5541963949,212,10.9,5541963947,141,30.2,,,,,,,,,,5es43b4a7fv0lkmp63dj439ey,G. Simeone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781081971,261,49,1,32,53,4ku8o6uf87yd8iecdalipo6wd,1,20.8,30.2,,,,,,,,,,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781081999,262,1,1,32,54,4ku8o6uf87yd8iecdalipo6wd,1,20.8,30.2,5541964137,56,Back,5541964143,212,11.5,5541964139,140,31.2,5541964145,213,0.32,5541964135,155,,5541964141,141,35.6,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781082011,263,1,1,32,57,4ku8o6uf87yd8iecdalipo6wd,0,34.5,38.2,5541964205,212,8.4,5541964199,56,Back,5541964203,141,35.4,5541964201,140,42.3,5541964207,213,6.05,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781082027,322,44,1,32,59,agh9ifb2mw3ivjusgedj7c3fe,1,57.4,59.4,5541964313,233,264,5541964271,286,,5541964269,56,Center,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082033,264,44,1,32,59,4ku8o6uf87yd8iecdalipo6wd,0,42.6,40.6,5541964295,285,,5541964289,56,Back,5541964331,233,322,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781082041,323,1,1,32,59,agh9ifb2mw3ivjusgedj7c3fe,0,60.6,58.5,5541964353,213,5.54,5541964343,3,,5541964345,56,Center,5541964347,140,65.5,5541964349,141,51.5,5541964351,212,7,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082097,265,1,1,33,1,4ku8o6uf87yd8iecdalipo6wd,0,39.1,43,5541964615,141,0,5541964621,1,,5541964613,140,58.8,5541964617,212,36.8,5541964609,155,,5541964611,56,Right,5541964619,213,5.31,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781082105,266,5,1,33,5,4ku8o6uf87yd8iecdalipo6wd,0,58.8,-1.7,5541966857,233,324,5541964633,56,Right,5541964635,347,,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781082487,324,5,1,33,5,agh9ifb2mw3ivjusgedj7c3fe,1,41.2,101.7,5541966813,56,Back,5541966851,233,266,5541966815,347,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082505,325,1,1,33,38,agh9ifb2mw3ivjusgedj7c3fe,1,40.8,100,5541966927,141,77.9,5541988975,189,,5541966923,56,Back,5541966931,213,4.78,5541966925,140,41.9,5541966929,212,16.2,5541966921,107,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082545,326,1,1,33,39,agh9ifb2mw3ivjusgedj7c3fe,1,41.9,77.9,5541967153,212,31.5,5541967155,213,4.87,5541989065,189,,5541967147,56,Back,5541967149,140,46.6,5541967151,141,32.1,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082575,327,1,1,33,44,agh9ifb2mw3ivjusgedj7c3fe,1,60.5,24.6,5541967275,213,5.16,5541967267,56,Right,5541967269,140,65.5,5541967273,212,12.1,5541967271,141,8.5,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082593,328,1,1,33,46,agh9ifb2mw3ivjusgedj7c3fe,1,72.4,9.5,5541967381,212,5.9,5541967375,56,Right,5541967377,140,67,5541967379,141,7.1,5541967383,213,3.42,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082625,329,1,1,33,48,agh9ifb2mw3ivjusgedj7c3fe,1,67,7.1,5541967507,141,26.1,5541967509,212,13.8,5541967511,213,1.92,5541967503,56,Center,5541967505,140,62.5,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082691,330,1,1,33,50,agh9ifb2mw3ivjusgedj7c3fe,1,62.8,28.5,5541967909,213,1.52,5541967901,56,Center,5541967907,212,17.6,5541967903,140,63.6,5541967905,141,54.3,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082733,331,1,1,33,54,agh9ifb2mw3ivjusgedj7c3fe,1,70.3,65.8,5541968107,56,Left,5541968115,213,1.27,5541968109,140,75.7,5541968113,212,19.3,5541968111,141,93,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082765,332,1,1,33,56,agh9ifb2mw3ivjusgedj7c3fe,1,74.7,92.6,5541968305,56,Left,5541968307,140,64.3,5541968313,213,3.73,5541968311,212,13.1,5541968309,141,82,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082805,333,1,1,33,58,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,81.1,5541968513,212,25.6,5541968509,140,66.8,5541968507,56,Center,5541968517,213,4.78,5541968511,141,43.6,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082837,334,1,1,34,1,agh9ifb2mw3ivjusgedj7c3fe,1,69,43.6,5541968711,140,77.5,5541968719,213,1.05,5541968717,212,17.8,5541968709,56,Center,5541968715,141,66.3,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082845,335,61,1,34,3,agh9ifb2mw3ivjusgedj7c3fe,0,78.3,66.3,5541968755,56,Center,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082863,267,12,1,34,4,4ku8o6uf87yd8iecdalipo6wd,1,13.7,36,5541968847,56,Back,5541968849,140,18.4,5541968851,141,35,5541968853,212,5,5541968855,213,6.15,5541968865,15,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781082873,336,1,1,34,5,agh9ifb2mw3ivjusgedj7c3fe,0,79.7,68.5,5541968887,56,Center,5541968891,141,64.9,5541968885,3,,5541968889,140,86.9,5541968895,213,5.97,5541968893,212,7.9,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781082891,268,12,1,34,6,4ku8o6uf87yd8iecdalipo6wd,1,12.1,35.4,5541969007,141,34.5,5541969045,15,,5541969003,56,Back,5541969005,140,19.5,5541969009,212,7.8,5541969011,213,6.2,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781082969,269,1,1,34,7,4ku8o6uf87yd8iecdalipo6wd,1,20.9,34.5,5541969373,3,,5541969385,140,25.3,5541969377,168,,5541969389,141,32.9,5541969381,56,Back,5541969393,212,4.7,5541969397,213,6.05,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781083599,275,1,1,34,8,4ku8o6uf87yd8iecdalipo6wd,1,24.7,24.6,5541972925,213,1,5541972919,140,27.7,5541972917,56,Back,5541972923,212,5.8,5541972921,141,31.8,5541972915,3,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781082971,270,49,1,34,10,4ku8o6uf87yd8iecdalipo6wd,1,33.7,41.2,,,,,,,,,,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781082979,271,50,1,34,11,4ku8o6uf87yd8iecdalipo6wd,1,34.5,45,5541969443,286,,5541969441,56,Back,5541969843,233,337,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781083023,337,7,1,34,11,agh9ifb2mw3ivjusgedj7c3fe,1,65.5,55,5541969819,233,271,5541969769,285,,5541969767,56,Center,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083029,338,49,1,34,16,agh9ifb2mw3ivjusgedj7c3fe,1,38.5,24.1,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083091,339,1,1,34,17,agh9ifb2mw3ivjusgedj7c3fe,1,37.7,23,5541970155,212,20.6,5541970153,141,48.7,5541970157,213,2.12,5541970151,140,27.4,5541970149,56,Back,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083167,340,1,1,34,20,agh9ifb2mw3ivjusgedj7c3fe,1,27.4,48.7,5541970551,140,41.1,5541970549,56,Back,5541970557,213,0.64,5541970555,212,17.9,5541970553,141,64.3,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083211,341,1,1,34,26,agh9ifb2mw3ivjusgedj7c3fe,1,46.2,69.9,5541970855,56,Center,5541970863,213,5.57,5541970861,212,17.8,5541970857,140,59,5541970859,141,52.8,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083249,342,1,1,34,29,agh9ifb2mw3ivjusgedj7c3fe,1,63.5,41.8,5541971071,56,Center,5541971077,212,12.9,5541971075,141,24.7,5541971081,213,5.17,5541971073,140,68.9,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083375,343,1,1,34,31,agh9ifb2mw3ivjusgedj7c3fe,1,69.9,22.4,5541971741,140,76.4,5541971739,56,Right,5541971747,213,5.2,5541971743,141,3.5,5541971745,212,14.6,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083383,344,1,1,34,38,agh9ifb2mw3ivjusgedj7c3fe,0,83.1,10.6,5541972353,286,,5541971779,155,,5541972347,236,,5541971789,213,1.57,5541971781,56,Right,5541971783,140,83.1,5541971777,2,,5541971785,141,13.2,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,5541972349,233,272,5541971787,212,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083403,272,12,1,34,38,4ku8o6uf87yd8iecdalipo6wd,1,16.8,86.6,5541971837,56,Back,5541972343,185,,5541972367,233,344,,,,,,,,,,,,,,,,c83h08n0vnjvfgglyefy03h0p,C. Gallagher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781083449,273,12,1,34,41,4ku8o6uf87yd8iecdalipo6wd,1,8.9,77.8,5541972141,141,100,5541972173,167,,5541972149,213,1.43,5541972145,212,16.3,5541972139,140,11.1,5541972137,56,Back,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781083451,274,5,1,34,41,4ku8o6uf87yd8iecdalipo6wd,0,11.3,101.7,5541972501,233,345,5541972161,56,Back,5541972163,347,,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781083509,345,5,1,34,41,agh9ifb2mw3ivjusgedj7c3fe,1,88.7,-1.7,5541972481,233,274,5541972457,347,,5541972455,56,Right,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083581,346,1,1,34,46,agh9ifb2mw3ivjusgedj7c3fe,1,88.3,0,5541972823,213,2.72,5541972817,140,70.4,5541972819,141,10.3,5541972815,56,Right,5541972821,212,20.6,5541972813,107,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083687,347,1,1,34,50,agh9ifb2mw3ivjusgedj7c3fe,1,71.6,14.7,5541973379,141,5.6,5541973377,140,82.4,5541973383,213,5.78,5541973381,212,12.9,5541973375,56,Right,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083731,348,1,1,34,56,agh9ifb2mw3ivjusgedj7c3fe,1,73.7,15,5541973649,212,9.3,5541973647,141,25.9,5541973651,213,2.21,5541973641,56,Center,5541973645,140,68.4,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083757,349,1,1,34,59,agh9ifb2mw3ivjusgedj7c3fe,1,68.4,25.9,5541973767,56,Center,5541973769,140,75.1,5541973775,213,0.85,5541973773,212,10.7,5541973771,141,37.7,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083763,350,50,1,35,0,agh9ifb2mw3ivjusgedj7c3fe,1,75,38.4,5541973801,56,Center,5541974161,233,276,5541973803,286,,,,,,,,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083799,276,7,1,35,0,4ku8o6uf87yd8iecdalipo6wd,1,25,61.6,5541974115,233,350,5541973997,56,Back,5541973999,285,,,,,,,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781083811,277,49,1,35,3,4ku8o6uf87yd8iecdalipo6wd,1,27.1,61.2,,,,,,,,,,,,,,,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781083841,278,1,1,35,3,4ku8o6uf87yd8iecdalipo6wd,1,27.1,61.2,5541974213,212,5.7,5541974207,140,32.3,5541974209,141,59,5541974205,56,Back,5541974217,213,6.02,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781083887,279,1,1,35,4,4ku8o6uf87yd8iecdalipo6wd,1,32.7,60,5541974419,140,38.4,5541974417,56,Back,5541974423,212,13.5,5541974421,141,77.8,5541974427,213,1.11,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781083907,280,1,1,35,7,4ku8o6uf87yd8iecdalipo6wd,0,38.6,79.2,5541974529,56,Back,5541974535,212,6.4,5541974533,141,83.7,5541974531,140,33.3,5541974537,213,2.64,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781083911,351,8,1,35,8,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,8.6,5541974555,56,Right,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083919,352,49,1,35,9,agh9ifb2mw3ivjusgedj7c3fe,1,65.2,7.4,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083947,353,4,1,35,10,agh9ifb2mw3ivjusgedj7c3fe,1,63.6,10,5541975395,286,,5541975439,233,281,5541975357,265,,5541975353,13,,5541974723,56,Right,5541975355,152,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781083983,281,4,1,35,10,4ku8o6uf87yd8iecdalipo6wd,0,36.4,90,5541974991,265,,5541974985,13,,5541975453,233,353,5541974987,56,Back,5541974989,152,,5541974993,285,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2781083955,354,43,1,35,11,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,5541974763,56,Right,5541974765,347,0,5541975529,144,5,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2781084219,355,1,1,35,35,agh9ifb2mw3ivjusgedj7c3fe,1,64.6,9.8,5541976301,140,55.6,5541976299,56,Center,5541976297,152,,5541976307,213,1.92,5541976305,212,28,5541976483,189,,5541976303,141,48.5,5541976295,5,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
