id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,keyPass,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,,teamName
2772979457,373,83,1,35,5,agh9ifb2mw3ivjusgedj7c3fe,0,3.8,10.8,5497789615,399,dtvmsnqlzn5672xb54zj8u7dh,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772979479,203,1,1,35,6,ba5e91hjacvma2sjvixn00pjo,1,97.8,88.5,5497787641,212,4,5497787639,141,83.4,5497787643,213,4.19,5497787637,140,95.9,5497787635,56,Left,,,,,,,,,,dtvmsnqlzn5672xb54zj8u7dh,U. Sadiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772979481,204,1,1,35,7,ba5e91hjacvma2sjvixn00pjo,0,95.9,83.3,5497787667,213,4.77,5497787663,141,57,5497787659,56,Center,5497787665,212,17.9,5497787655,2,,5497787661,140,96.8,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772979489,374,52,1,35,9,agh9ifb2mw3ivjusgedj7c3fe,1,2.5,42.7,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772979593,375,1,1,35,21,agh9ifb2mw3ivjusgedj7c3fe,1,9,37.7,5497788259,56,Back,5497788263,141,70,5497788261,140,8.4,5497788265,212,22,5497788267,213,1.6,5497788257,123,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772979607,376,1,1,35,24,agh9ifb2mw3ivjusgedj7c3fe,1,7.8,69,5497788347,212,13.1,5497788345,141,65.1,5497788341,56,Back,5497788343,140,20,5497788349,213,6.08,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772979641,377,1,1,35,27,agh9ifb2mw3ivjusgedj7c3fe,1,21.8,58.8,5497788555,56,Back,5497788561,212,16.5,5497788563,213,4.84,5497788557,140,23.8,5497788559,141,34.8,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772979651,378,1,1,35,33,agh9ifb2mw3ivjusgedj7c3fe,1,41.3,36,5497788619,56,Right,5497788623,141,16.5,5497788625,212,21.2,5497788621,140,57.1,5497788627,213,5.61,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772979659,379,1,1,35,35,agh9ifb2mw3ivjusgedj7c3fe,0,59.9,16.8,5497788667,213,0.59,5497788665,212,10.1,5497788661,140,67.9,5497788663,141,25,5497788659,56,Center,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772979675,205,8,1,35,39,ba5e91hjacvma2sjvixn00pjo,1,23.8,79.2,5497788727,56,Back,,,,,,,,,,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772979685,380,3,1,35,39,agh9ifb2mw3ivjusgedj7c3fe,0,69.9,29.7,5497792301,233,206,5497790723,286,,5497788743,56,Center,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772979689,206,7,1,35,39,ba5e91hjacvma2sjvixn00pjo,0,30.1,70.3,5497788765,285,,5497788761,56,Back,5497792297,233,380,,,,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772979699,381,1,1,35,40,agh9ifb2mw3ivjusgedj7c3fe,1,66.1,47.6,5497788845,140,75.8,5497788843,56,Center,5497788847,141,37.7,5497788849,212,12.2,5497788851,213,5.7,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772979705,382,3,1,35,40,agh9ifb2mw3ivjusgedj7c3fe,0,78.2,37,5497792367,233,207,5497788873,56,Center,5497788875,286,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772979701,207,7,1,35,40,ba5e91hjacvma2sjvixn00pjo,0,21.8,63,5497788859,285,,5497792355,233,382,5497788857,56,Back,,,,,,,,,,,,,,,,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772980823,418,61,1,35,46,agh9ifb2mw3ivjusgedj7c3fe,0,73.4,48.4,5497795181,56,Center,,,,,,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772979753,208,4,1,35,47,ba5e91hjacvma2sjvixn00pjo,1,27,55.7,5497789127,56,Back,5497789125,13,,5497789133,285,,5497789129,152,,5497792059,233,383,5497789131,265,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772979747,383,4,1,35,47,agh9ifb2mw3ivjusgedj7c3fe,0,73,44.3,5497789107,13,,5497792081,233,208,5497789115,286,,5497789111,152,,5497789109,56,Center,5497789113,265,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980059,209,1,1,36,45,ba5e91hjacvma2sjvixn00pjo,0,19.6,52.2,5497790907,5,,5497790919,212,59.1,5497790917,141,18.5,5497790977,189,,5497790923,1,,5497790909,155,,5497790913,56,Right,5497790921,213,5.89,eucssbf7wamb41y1gixfodivp,M. Diakhaby,,5497790911,152,,5497790915,140,,,,,,,,,,,,,,,,,,71.5,,,,,,,,,,,,,,,Valencia
2772980077,384,1,1,36,51,agh9ifb2mw3ivjusgedj7c3fe,1,37,80.2,5497791057,141,94.4,5497791061,213,1.12,5497791055,140,41.4,5497791053,56,Back,5497791059,212,10.7,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980083,385,49,1,36,52,agh9ifb2mw3ivjusgedj7c3fe,1,41.4,94.4,,,,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980107,386,1,1,36,54,agh9ifb2mw3ivjusgedj7c3fe,1,55.2,94.8,5497791185,56,Left,5497791189,141,81.7,5497791193,213,4.27,5497791187,140,51.2,5497791191,212,9.8,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980121,387,1,1,36,56,agh9ifb2mw3ivjusgedj7c3fe,1,52.1,81.8,5497791257,1,,5497791249,140,60.6,5497791251,141,24.7,5497791255,213,4.94,5497791253,212,39.8,5497791247,56,Center,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980137,388,1,1,36,59,agh9ifb2mw3ivjusgedj7c3fe,1,63.1,22.1,5497791327,212,16.6,5497791325,141,10.7,5497791321,56,Right,5497791323,140,77.1,5497791329,213,5.8,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980149,210,45,1,37,3,ba5e91hjacvma2sjvixn00pjo,0,28.8,91.7,5497791469,233,389,5497791377,56,Back,5497791379,285,,,,,,,,,,,,,,,,,eg2jk0f0l2l1gurwwn2au6nyt,Sergi Canós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772980159,389,3,1,37,3,agh9ifb2mw3ivjusgedj7c3fe,1,71.2,8.3,5497791465,233,210,5497791461,286,,5497791459,56,Right,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980169,390,1,1,37,7,agh9ifb2mw3ivjusgedj7c3fe,1,82.5,5.8,5497791509,141,20,5497791513,213,2.33,5497791511,212,13.3,5497791505,56,Right,5497791507,140,73.8,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980181,391,1,1,37,8,agh9ifb2mw3ivjusgedj7c3fe,1,73.8,20,5497791559,140,73.3,5497791557,56,Center,5497791561,141,28.5,5497791565,213,1.66,5497791563,212,5.8,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980189,392,1,1,37,10,agh9ifb2mw3ivjusgedj7c3fe,1,71.9,27,5497791635,213,4.49,5497791631,141,15.5,5497791633,212,8,5497791629,140,70.2,5497791627,56,Right,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980191,393,1,1,37,11,agh9ifb2mw3ivjusgedj7c3fe,1,70,15.5,5497791651,213,1.55,5497791649,212,10.3,5497791647,141,30.6,5497791643,56,Center,5497791645,140,70.2,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980207,394,1,1,37,12,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,30.6,5497791729,213,5.43,5497791723,140,83.4,5497791721,56,Right,5497791725,141,7.3,5497791727,212,21.1,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980219,395,1,1,37,14,agh9ifb2mw3ivjusgedj7c3fe,1,81.8,7.3,5497791803,212,8.6,5497791805,213,1.68,5497791801,141,19.8,5497791797,56,Right,5497791799,140,80.9,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980229,396,1,1,37,16,agh9ifb2mw3ivjusgedj7c3fe,1,80.9,19.8,5497791839,140,72.6,5497791843,212,11.4,5497791845,213,3.85,5497791841,141,8.9,5497791849,156,,5497791837,56,Right,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980253,397,1,1,37,18,agh9ifb2mw3ivjusgedj7c3fe,1,70.2,14.9,5497792005,141,27.3,5497792001,56,Center,5497792003,140,68.7,5497792007,212,8.6,5497792009,213,1.76,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980271,398,1,1,37,20,agh9ifb2mw3ivjusgedj7c3fe,1,68.7,27.3,5497792099,141,18.2,5497792095,56,Right,5497792103,213,3.5,5497792097,140,53,5497792101,212,17.6,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980291,399,1,1,37,22,agh9ifb2mw3ivjusgedj7c3fe,1,53,18.2,5497792229,1,,5497792219,56,Center,5497792227,213,1.59,5497792221,140,52.5,5497792225,212,32.2,5497792223,141,65.5,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980309,400,1,1,37,25,agh9ifb2mw3ivjusgedj7c3fe,1,53.4,70,5497792313,141,94.7,5497792309,56,Left,5497792311,140,56.1,5497792315,212,17,5497792317,213,1.4,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980321,401,1,1,37,27,agh9ifb2mw3ivjusgedj7c3fe,1,56.1,94.7,5497792419,140,39.4,5497792425,213,3.65,5497792421,141,80.3,5497792423,212,20.1,5497792417,56,Back,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980341,402,1,1,37,29,agh9ifb2mw3ivjusgedj7c3fe,1,39.4,80.3,5497792527,56,Back,5497792529,140,34.5,5497792533,212,26.4,5497792531,141,42.2,5497792535,213,4.52,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980353,403,1,1,37,32,agh9ifb2mw3ivjusgedj7c3fe,1,33.9,38.2,5497792597,212,8.6,5497792599,213,5.84,5497792593,140,41.3,5497792595,141,32.8,5497792591,56,Back,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980359,404,1,1,37,35,agh9ifb2mw3ivjusgedj7c3fe,1,41.3,32.8,5497792631,140,34.8,5497792635,212,15.6,5497792629,56,Back,5497792633,141,12.2,5497792637,213,4.26,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980377,405,1,1,37,36,agh9ifb2mw3ivjusgedj7c3fe,1,34.8,12.2,5497792775,140,31,5497792779,212,19.1,5497792773,56,Back,5497792777,141,39.7,5497792781,213,1.78,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980385,406,1,1,37,39,agh9ifb2mw3ivjusgedj7c3fe,1,31,39.7,5497792827,141,27.6,5497792829,212,8.9,5497792823,56,Back,5497792825,140,34.2,5497792831,213,5.1,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980399,407,1,1,37,41,agh9ifb2mw3ivjusgedj7c3fe,1,33.3,27.6,5497792889,56,Back,5497792897,213,1.5,5497792893,141,49.3,5497792895,212,14.8,5497792891,140,34.3,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980421,408,1,1,37,45,agh9ifb2mw3ivjusgedj7c3fe,1,41.8,51.2,5497793039,213,1.41,5497793037,212,19.4,5497793033,140,44.8,5497793035,141,79.3,5497793031,56,Back,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980425,409,1,1,37,51,agh9ifb2mw3ivjusgedj7c3fe,1,44.8,79.3,5497793059,56,Back,5497793067,213,4.8,5497793063,141,70.6,5497793065,212,5.9,5497793061,140,45.3,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980433,410,1,1,37,52,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,70.6,5497793103,141,84.5,5497793105,212,9.6,5497793101,140,43.7,5497793099,56,Back,5497793107,213,1.75,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980437,411,1,1,37,52,agh9ifb2mw3ivjusgedj7c3fe,1,43.7,84.5,5497793139,213,0.73,5497793137,212,10.7,5497793135,141,95,5497793131,56,Left,5497793133,140,51.3,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980461,412,1,1,37,55,agh9ifb2mw3ivjusgedj7c3fe,1,45.8,92.7,5497793257,212,16.5,5497793253,140,32.1,5497793251,56,Back,5497793255,141,80.8,5497793259,213,3.65,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980477,413,1,1,37,58,agh9ifb2mw3ivjusgedj7c3fe,1,32.1,80.8,5497793317,56,Back,5497793323,212,21.1,5497793325,213,3.89,5497793321,141,59.7,5497793319,140,17.4,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980491,414,1,1,38,2,agh9ifb2mw3ivjusgedj7c3fe,1,17.6,57.5,5497793385,140,21.8,5497793383,56,Back,5497793387,141,33.6,5497793389,212,16.8,5497793391,213,4.98,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980499,415,1,1,38,3,agh9ifb2mw3ivjusgedj7c3fe,1,21.8,33.6,5497793431,212,14.9,5497793425,56,Back,5497793433,213,6.03,5497793429,141,28.2,5497793427,140,35.6,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980501,416,3,1,38,6,agh9ifb2mw3ivjusgedj7c3fe,0,35.6,30.4,5497793439,286,,5497793437,56,Back,5497793971,233,211,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980539,211,7,1,38,6,ba5e91hjacvma2sjvixn00pjo,1,64.4,69.6,5497793613,56,Center,5497793615,285,,5497793937,233,416,,,,,,,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772980545,212,4,1,38,8,ba5e91hjacvma2sjvixn00pjo,1,63.7,69,5497793645,265,,5497793641,56,Center,5497793639,13,,5497793643,152,,5497793647,286,,5497793675,233,417,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772980507,417,4,1,38,8,agh9ifb2mw3ivjusgedj7c3fe,0,36.3,31,5497793523,13,,5497793527,56,Back,5497793529,152,,5497793685,233,212,5497793535,265,,5497793537,285,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980785,213,1,1,38,44,ba5e91hjacvma2sjvixn00pjo,1,66.7,67.8,5497794937,152,,5497796263,189,,5497794933,155,,5497794949,1,,5497794931,5,,5497794935,196,,5497794947,213,5.26,5497794943,141,5.6,3702btkgwxf6tq92ouekd7ro5,Pepelu,,5497794939,56,Right,5497794941,140,5497794945,212,49.7,,,,,,,,,,,,,,,91.5,,,,,,,,,,,,,,,Valencia
2772980831,214,1,1,38,47,ba5e91hjacvma2sjvixn00pjo,1,91.2,11.6,5497795223,56,Center,5497795229,212,9.8,5497795225,140,90.1,5497795231,213,1.69,5497795227,141,25.9,,,,,,,,,,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772980841,215,1,1,38,56,ba5e91hjacvma2sjvixn00pjo,1,81.2,5.8,5497795295,56,Right,5497795299,141,16.4,5497795301,212,7.4,5497795297,140,79.7,5497795303,213,1.79,,,,,,,,,,66fshzi5f86wt1lwa4kdhiooa,Fran Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772980845,216,1,1,38,58,ba5e91hjacvma2sjvixn00pjo,1,79.7,16.4,5497795321,56,Center,5497795325,141,23.6,5497795323,140,78.8,5497795327,212,5,5497795329,213,1.76,,,,,,,,,,70ursnnskhuf7zkltyrudquax,M. Aarons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772980865,217,1,1,38,58,ba5e91hjacvma2sjvixn00pjo,1,77.6,17.9,5497795437,140,86.9,5497795435,56,Right,5497795441,212,12.7,5497795439,141,5.9,5497795443,213,5.59,,,,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772980869,218,1,1,39,2,ba5e91hjacvma2sjvixn00pjo,0,92.7,6.4,5497795467,56,Center,5497795463,2,,5497795469,140,93.5,5497795473,212,27.2,5497795465,155,,5497795471,141,46.4,5497795475,213,1.54,,,,66fshzi5f86wt1lwa4kdhiooa,Fran Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772980887,419,12,1,39,3,agh9ifb2mw3ivjusgedj7c3fe,1,7.2,63.7,5497795599,140,11,5497795603,212,4.1,5497795597,56,Back,5497795605,213,0.19,5497795601,141,64.8,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772980877,219,13,1,39,5,ba5e91hjacvma2sjvixn00pjo,1,84.9,46.4,5497795807,108,,5497795703,20,,5497795805,103,83.3,5497795803,102,43.2,5497795815,231,48.7,5497795809,328,,5497795813,230,98.8,5497795801,81,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,5497795519,17,,5497795517,22,5497795811,458,,5497795521,56,,,,,,,,,,,,,,,,,,,,,,,,,,Center,,Valencia
2772980885,220,5,1,39,6,ba5e91hjacvma2sjvixn00pjo,0,101.2,43.4,5497795727,233,420,5497795585,346,,5497795581,56,Center,,,,,,,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772980905,420,5,1,39,6,agh9ifb2mw3ivjusgedj7c3fe,1,-1.2,56.6,5497795675,56,Back,5497795677,346,,5497795719,233,220,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772981051,421,1,1,39,25,agh9ifb2mw3ivjusgedj7c3fe,1,2.4,52.8,5497796353,237,,5497796349,213,0.64,5497796347,212,12.2,5497796343,140,11.7,5497796339,124,,5497796341,56,Back,5497796345,141,63.6,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772981053,422,1,1,39,25,agh9ifb2mw3ivjusgedj7c3fe,1,11.7,63.6,5497796361,140,24.2,5497796365,212,15,5497796363,141,74.2,5497796367,213,0.5,5497796359,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772981059,423,1,1,39,26,agh9ifb2mw3ivjusgedj7c3fe,1,24.2,74.2,5497796397,141,62.4,5497796401,213,3.68,5497796393,56,Back,5497796395,140,11.4,5497796399,212,15.7,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772981087,424,1,1,39,27,agh9ifb2mw3ivjusgedj7c3fe,1,13.3,59.7,5497796537,1,,5497796535,213,4.86,5497796531,141,8.3,5497796533,212,35.3,5497796529,140,18.2,5497796527,56,Back,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772981103,425,1,1,39,30,agh9ifb2mw3ivjusgedj7c3fe,0,18.3,7.7,5497796629,213,0.18,5497796619,155,,5497796631,1,,5497796623,140,62.9,5497796621,56,Right,5497796625,141,20,5497796627,212,47.6,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2772981111,221,12,1,39,33,ba5e91hjacvma2sjvixn00pjo,1,26.7,85.2,5497796675,56,Back,5497796677,140,30.2,5497796683,213,0.53,5497796681,212,4.3,5497796679,141,88.4,5497796711,15,,,,,,,,cmdeqxibr6holfqg17ap9uihg,Yarek Gąsiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772981129,222,3,1,39,35,ba5e91hjacvma2sjvixn00pjo,1,38,85.8,5497796761,286,,5497796749,56,Back,5497796757,233,426,,,,,,,,,,,,,,,,3702btkgwxf6tq92ouekd7ro5,Pepelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valencia
2772981127,426,45,1,39,35,agh9ifb2mw3ivjusgedj7c3fe,0,62,14.2,5497796769,233,222,5497796743,285,,5497796739,56,Right,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
