id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,teamName
2806612595,169,1,1,15,13,agh9ifb2mw3ivjusgedj7c3fe,0,71.9,49.6,2025-04-26T20:16:04.206Z,2025-04-26T20:16:06Z,5682188845,56,Center,5682188843,155,,5682188861,213,0.05,5682188853,141,51.5,5682188857,212,24,5682188849,140,94.7,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806612613,104,52,1,15,16,3kq9cckrnlogidldtdie2fkbl,1,7.3,50.3,2025-04-26T20:16:06.737Z,2025-04-26T20:16:06Z,,,,,,,,,,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806612827,105,80,1,15,29,3kq9cckrnlogidldtdie2fkbl,0,9.9,50,2025-04-26T20:16:19.266Z,2025-04-26T20:16:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806612893,106,1,1,15,31,3kq9cckrnlogidldtdie2fkbl,1,9,55.6,2025-04-26T20:16:22.034Z,2025-04-26T20:16:23Z,5682190373,212,38.5,5682190365,155,,5682190375,213,6.18,5682190369,140,45.5,5682190371,141,49.5,5682190377,1,,5682190367,56,Back,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806612897,107,61,1,15,33,3kq9cckrnlogidldtdie2fkbl,1,45.5,49.5,2025-04-26T20:16:23.438Z,2025-04-26T20:16:23Z,5682190391,56,Back,,,,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613069,108,1,1,15,37,3kq9cckrnlogidldtdie2fkbl,1,66.2,35.4,2025-04-26T20:16:27.634Z,2025-04-26T20:16:33Z,5682191217,141,11.8,5682191221,213,5.23,5682191219,212,18.5,5682191215,140,74.9,5682191213,56,Right,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613085,109,1,1,15,43,3kq9cckrnlogidldtdie2fkbl,1,78.5,14.2,2025-04-26T20:16:33.603Z,2025-04-26T20:16:34Z,5682191349,212,8.6,5682191341,140,70.4,5682191339,56,Right,5682191353,213,3.02,5682191343,141,15.7,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613133,110,1,1,15,44,3kq9cckrnlogidldtdie2fkbl,1,70.4,15.7,2025-04-26T20:16:34.787Z,2025-04-26T20:16:38Z,5682191611,141,30,5682191609,140,70.5,5682191607,56,Center,5682191613,212,9.7,5682191615,213,1.56,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613135,111,1,1,15,47,3kq9cckrnlogidldtdie2fkbl,0,70.7,39.2,2025-04-26T20:16:38.195Z,2025-04-26T20:16:38Z,5682191647,140,71.6,5682191649,141,52.2,5682191651,212,8.9,5682191645,56,Center,5682191653,213,1.46,,,,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613143,170,49,1,15,49,agh9ifb2mw3ivjusgedj7c3fe,1,31.6,55.5,2025-04-26T20:16:39.424Z,2025-04-26T20:16:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806613181,171,61,1,15,52,agh9ifb2mw3ivjusgedj7c3fe,1,46.1,38.6,2025-04-26T20:16:42.704Z,2025-04-26T20:16:42Z,5682191939,56,Back,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806613265,172,1,1,15,54,agh9ifb2mw3ivjusgedj7c3fe,1,44.8,35.4,2025-04-26T20:16:44.320Z,2025-04-26T20:16:48Z,5682192479,1,,5682192471,140,75.5,5682192467,56,Left,5682192463,155,,5682192477,213,0.82,5682192473,141,86.2,5682192475,212,47.2,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806613299,173,1,1,15,58,agh9ifb2mw3ivjusgedj7c3fe,0,93.6,83.2,2025-04-26T20:16:48.304Z,2025-04-26T20:59:52Z,5682192707,140,91.4,5682192709,141,56.6,5682192711,212,18.2,5682192699,2,,5682192705,56,Center,5682192713,213,4.59,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806613307,174,43,1,16,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-26T20:16:51.007Z,2025-04-26T20:17:39Z,5682192769,250,0,5682192761,17,0,5682192759,22,0,5682192763,56,Center,5682197271,144,39,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806613303,112,61,1,16,0,3kq9cckrnlogidldtdie2fkbl,1,8.8,41.9,2025-04-26T20:16:51.219Z,2025-04-26T20:16:51Z,5682192741,56,Back,,,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613327,113,52,1,16,2,3kq9cckrnlogidldtdie2fkbl,1,7.4,46.6,2025-04-26T20:16:52.531Z,2025-04-26T20:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613363,114,1,1,16,2,3kq9cckrnlogidldtdie2fkbl,1,7.4,46.6,2025-04-26T20:16:53.203Z,2025-04-26T20:16:54Z,5682193127,213,5.56,5682193117,123,,5682193119,56,Back,5682193121,140,16.8,5682193125,212,13.2,5682193123,141,33.8,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613401,115,1,1,16,4,3kq9cckrnlogidldtdie2fkbl,1,19.8,32.7,2025-04-26T20:16:54.851Z,2025-04-26T20:16:57Z,5682193369,213,1.05,5682193361,140,23.8,5682193365,141,43.4,5682193357,56,Back,5682193367,212,8.4,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613447,116,1,1,16,6,3kq9cckrnlogidldtdie2fkbl,1,23.8,43.4,2025-04-26T20:16:57.123Z,2025-04-26T20:16:59Z,5682193625,141,57.1,5682193621,140,27.1,5682193631,213,1.21,5682193629,212,9.9,5682193617,56,Back,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613501,117,1,1,16,8,3kq9cckrnlogidldtdie2fkbl,1,27.1,57.1,2025-04-26T20:16:58.963Z,2025-04-26T20:17:03Z,5682193967,56,Back,5682193969,140,29.1,5682193971,141,77.3,5682193975,213,1.42,5682193973,212,13.9,,,,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613527,118,1,1,16,13,3kq9cckrnlogidldtdie2fkbl,1,29.9,75.4,2025-04-26T20:17:03.603Z,2025-04-26T20:17:05Z,5682194125,140,35.2,5682194123,56,Back,5682194127,141,69,5682194129,212,7.1,5682194131,213,5.62,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613547,119,1,1,16,14,3kq9cckrnlogidldtdie2fkbl,1,33.7,73.1,2025-04-26T20:17:05.123Z,2025-04-26T20:17:06Z,5682194251,140,32.9,5682194255,212,8.5,5682194253,141,85.5,5682194257,213,1.67,5682194249,56,Back,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613593,120,1,1,16,16,3kq9cckrnlogidldtdie2fkbl,1,32.9,85.5,2025-04-26T20:17:06.436Z,2025-04-26T20:17:09Z,5682194517,213,4.91,5682194513,141,74.1,5682194515,212,7.9,5682194509,56,Back,5682194511,140,34.4,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613629,121,1,1,16,18,3kq9cckrnlogidldtdie2fkbl,1,34.4,73.9,2025-04-26T20:17:09.076Z,2025-04-26T20:17:11Z,5682194735,140,33.9,5682194733,56,Back,5682194737,141,56.4,5682194741,213,4.67,5682194739,212,11.9,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613701,122,1,1,16,21,3kq9cckrnlogidldtdie2fkbl,1,34.5,53.2,2025-04-26T20:17:11.332Z,2025-04-26T20:17:15Z,5682195055,56,Back,5682195063,213,4.59,5682195057,140,31.6,5682195059,141,15.3,5682195061,212,26,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613765,123,1,1,16,25,3kq9cckrnlogidldtdie2fkbl,1,33.8,9.3,2025-04-26T20:17:15.283Z,2025-04-26T20:17:19Z,5682195409,56,Back,5682195411,140,32.7,5682195413,141,30.8,5682195415,212,14.7,5682195417,213,1.65,,,,,,,,,,bf2pf3hs8gcvub4ivlve12ymt,Lucas Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613841,124,1,1,16,29,3kq9cckrnlogidldtdie2fkbl,0,33.3,35.2,2025-04-26T20:17:19.427Z,2025-04-26T20:17:24Z,5682195899,140,100,5682195905,213,0.51,5682195903,212,80.7,5682195897,56,Left,5682195907,1,,5682195895,155,,5682195901,141,93.2,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806613873,125,5,1,16,34,3kq9cckrnlogidldtdie2fkbl,0,100.6,92.3,2025-04-26T20:17:24.856Z,2025-04-26T21:00:19Z,5682196103,346,,5682197489,233,175,5682196101,56,Left,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806614109,175,5,1,16,34,agh9ifb2mw3ivjusgedj7c3fe,1,-0.6,7.7,2025-04-26T20:17:24.856Z,2025-04-26T21:00:19Z,5682197449,233,125,5682197401,56,Back,5682197403,346,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614217,176,1,1,16,52,agh9ifb2mw3ivjusgedj7c3fe,1,4.1,46.4,2025-04-26T20:17:42.768Z,2025-04-26T20:18:24Z,5682197997,124,,5682198007,213,0.22,5682198003,141,54.6,5682198005,212,25.7,5682198011,237,,5682198001,140,28,5682197999,56,Back,5682201477,189,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614243,177,1,1,16,56,agh9ifb2mw3ivjusgedj7c3fe,1,28.5,58.4,2025-04-26T20:17:47.176Z,2025-04-26T20:18:25Z,5682198157,213,0.34,5682198149,141,68.4,5682198153,212,20.3,5682198147,140,46.7,5682198145,56,Back,5682201569,189,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614271,178,1,1,16,59,agh9ifb2mw3ivjusgedj7c3fe,1,60.4,75.6,2025-04-26T20:17:49.552Z,2025-04-26T20:17:51Z,5682198337,56,Left,5682198341,141,89.6,5682198339,140,70.9,5682198345,213,0.71,5682198343,212,14.6,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614311,179,1,1,17,1,agh9ifb2mw3ivjusgedj7c3fe,1,76.3,94.1,2025-04-26T20:17:51.360Z,2025-04-26T20:17:52Z,5682198549,140,72.9,5682198555,213,4.39,5682198553,212,11.3,5682198547,56,Center,5682198551,141,78.4,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614385,180,1,1,17,2,agh9ifb2mw3ivjusgedj7c3fe,1,72.8,80.6,2025-04-26T20:17:52.768Z,2025-04-26T20:17:56Z,5682198873,212,18,5682198875,213,3.66,5682198865,56,Center,5682198869,140,57.9,5682198871,141,67.6,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614427,181,1,1,17,6,agh9ifb2mw3ivjusgedj7c3fe,1,58,67.6,2025-04-26T20:17:56.560Z,2025-04-26T20:17:58Z,5682199111,140,62.8,5682199119,212,30.1,5682199123,213,4.88,5682199115,141,24,5682199105,56,Center,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614481,182,1,1,17,8,agh9ifb2mw3ivjusgedj7c3fe,1,62.8,24,2025-04-26T20:17:58.529Z,2025-04-26T20:18:01Z,5682199391,140,72.8,5682199397,213,5.44,5682199393,141,6.8,5682199389,56,Right,5682199395,212,15.7,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614549,183,1,1,17,11,agh9ifb2mw3ivjusgedj7c3fe,1,71.2,10.3,2025-04-26T20:18:01.441Z,2025-04-26T20:18:05Z,5682199783,213,1.89,5682199779,141,28.9,5682199777,140,67.2,5682199781,212,13.3,5682199775,56,Center,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614571,184,1,1,17,15,agh9ifb2mw3ivjusgedj7c3fe,1,67.2,30.4,2025-04-26T20:18:05.361Z,2025-04-26T20:18:06Z,5682199891,213,1.28,5682199885,140,69.4,5682199883,56,Center,5682199887,141,41.8,5682199889,212,8.1,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614681,185,1,1,17,16,agh9ifb2mw3ivjusgedj7c3fe,1,69.4,41.9,2025-04-26T20:18:06.641Z,2025-04-26T20:18:11Z,5682200447,56,Center,5682200451,141,34.9,5682200453,212,8.2,5682200457,213,3.76,5682200449,140,63,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614779,186,1,1,17,21,agh9ifb2mw3ivjusgedj7c3fe,1,67.3,22.1,2025-04-26T20:18:11.634Z,2025-04-26T20:18:16Z,5682200921,56,Right,5682200929,213,4.44,5682200925,141,12.6,5682200923,140,65.6,5682200927,212,6.7,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614787,187,4,1,17,26,agh9ifb2mw3ivjusgedj7c3fe,1,68.2,21.4,2025-04-26T20:18:16.593Z,2025-04-26T20:20:45Z,5682200991,13,,5682201001,265,,5682200995,56,Center,5682201003,286,,5682201139,233,126,5682200997,152,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806614795,126,4,1,17,26,3kq9cckrnlogidldtdie2fkbl,0,31.8,78.6,2025-04-26T20:18:16.594Z,2025-04-26T20:20:45Z,5682201115,265,,5682201113,152,,5682201117,285,,5682201161,233,187,5682201109,13,,5682201111,56,Back,,,,,,,i48mf81fxn2af1xxjzfi8gr9,Dani Ceballos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806615021,188,1,1,17,38,agh9ifb2mw3ivjusgedj7c3fe,1,59.8,16.6,2025-04-26T20:18:29.169Z,2025-04-26T20:59:13Z,5682202231,152,,5682202239,212,4.1,5682209921,189,,5682202241,213,0.31,5682202237,141,18.4,5682202227,5,,5682202233,56,Right,5682202235,140,63.5,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615053,189,1,1,17,40,agh9ifb2mw3ivjusgedj7c3fe,1,66.2,36.6,2025-04-26T20:18:30.961Z,2025-04-26T20:18:32Z,5682202387,212,9.8,5682202375,56,Center,5682202389,213,1.78,5682202379,140,64.3,5682202383,141,50.7,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615067,190,1,1,17,41,agh9ifb2mw3ivjusgedj7c3fe,1,64.9,51.5,2025-04-26T20:18:32.225Z,2025-04-26T20:18:33Z,5682202447,56,Center,5682202451,141,37.4,5682202455,213,4.15,5682202453,212,11.3,5682202449,140,59.2,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615147,191,1,1,17,42,agh9ifb2mw3ivjusgedj7c3fe,1,59.2,37.4,2025-04-26T20:18:33.073Z,2025-04-26T20:18:37Z,5682202927,213,5.59,5682202921,140,64.2,5682202919,56,Center,5682202925,212,6.8,5682202923,141,31,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615201,192,1,1,17,47,agh9ifb2mw3ivjusgedj7c3fe,1,64.7,42.5,2025-04-26T20:18:37.697Z,2025-04-26T20:18:39Z,5682203227,213,1.77,5682203219,56,Center,5682203221,140,62.6,5682203225,212,11,5682203223,141,58.4,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615251,193,1,1,17,49,agh9ifb2mw3ivjusgedj7c3fe,1,63.7,65.1,2025-04-26T20:18:39.714Z,2025-04-26T20:18:42Z,5682203529,56,Left,5682203531,140,64.6,5682203539,212,14.6,5682203541,213,1.51,5682203535,141,86.5,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615271,194,1,1,17,51,agh9ifb2mw3ivjusgedj7c3fe,1,65,88.6,2025-04-26T20:18:42.194Z,2025-04-26T20:18:43Z,5682203645,140,70.6,5682203643,56,Left,5682203647,141,97.1,5682203651,213,0.78,5682203649,212,8.2,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615287,195,1,1,17,53,agh9ifb2mw3ivjusgedj7c3fe,1,70.6,97.1,2025-04-26T20:18:43.330Z,2025-04-26T20:18:44Z,5682203743,141,82.4,5682203745,212,10.1,5682203741,140,71.7,5682203739,56,Left,5682203747,213,4.83,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615315,196,1,1,17,54,agh9ifb2mw3ivjusgedj7c3fe,1,71.7,82.4,2025-04-26T20:18:44.498Z,2025-04-26T20:18:46Z,5682203925,56,Left,5682203933,213,3.11,5682203927,140,61,5682203929,141,83,5682203931,212,11.2,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615373,197,1,1,17,56,agh9ifb2mw3ivjusgedj7c3fe,1,61.6,83,2025-04-26T20:18:46.386Z,2025-04-26T20:18:50Z,5682204251,213,2.32,5682204247,141,93.6,5682204243,56,Left,5682204245,140,55.2,5682204249,212,9.9,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615451,198,1,1,17,59,agh9ifb2mw3ivjusgedj7c3fe,1,58.1,88.3,2025-04-26T20:18:50.178Z,2025-04-26T20:18:55Z,5682204649,56,Back,5682204665,213,4.12,5682204653,141,51.9,5682204659,212,29.9,5682204651,140,42.1,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615485,199,1,1,18,5,agh9ifb2mw3ivjusgedj7c3fe,1,45.9,40.4,2025-04-26T20:18:55.314Z,2025-04-26T20:18:57Z,5682204863,212,11,5682204861,141,24.9,5682204859,140,43,5682204867,213,4.43,5682204857,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615565,200,1,1,18,6,agh9ifb2mw3ivjusgedj7c3fe,1,43,24.9,2025-04-26T20:18:57.122Z,2025-04-26T20:19:01Z,5682205325,213,5.72,5682205323,212,23.6,5682205317,56,Right,5682205319,140,62,5682205321,141,6.4,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615649,201,1,1,18,11,agh9ifb2mw3ivjusgedj7c3fe,1,56,7.6,2025-04-26T20:19:01.298Z,2025-04-26T20:19:06Z,5682205791,141,36.3,5682205795,213,2.08,5682205789,140,45.6,5682205787,56,Back,5682205793,212,22.4,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615667,202,1,1,18,15,agh9ifb2mw3ivjusgedj7c3fe,1,55,47.5,2025-04-26T20:19:06.178Z,2025-04-26T20:19:07Z,5682205905,213,0.45,5682205899,140,69.7,5682205897,56,Center,5682205903,212,17.2,5682205901,141,58.5,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615715,203,1,1,18,16,agh9ifb2mw3ivjusgedj7c3fe,1,69.7,58.5,2025-04-26T20:19:07.011Z,2025-04-26T20:19:09Z,5682206151,140,74.9,5682206157,213,5.53,5682206149,56,Center,5682206155,212,7.5,5682206153,141,50.9,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615757,204,1,1,18,18,agh9ifb2mw3ivjusgedj7c3fe,1,76.2,59.1,2025-04-26T20:19:08.963Z,2025-04-26T20:19:11Z,5682206391,212,20.6,5682206385,56,Center,5682206389,141,78.1,5682206387,140,60.9,5682206393,213,2.46,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615855,205,1,1,18,20,agh9ifb2mw3ivjusgedj7c3fe,1,60.9,78.1,2025-04-26T20:19:11.042Z,2025-04-26T20:19:14Z,5682206843,212,15.4,5682206845,213,4.95,5682206835,140,64.3,5682206831,56,Center,5682206841,141,56.1,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615985,206,1,1,18,24,agh9ifb2mw3ivjusgedj7c3fe,1,67.1,45.7,2025-04-26T20:19:14.642Z,2025-04-26T20:19:39Z,5682207611,56,Right,5682209627,210,13,5682207621,213,5.21,5682207617,212,24.7,5682207613,140,78.4,5682207615,141,13.8,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806615991,207,13,1,18,30,agh9ifb2mw3ivjusgedj7c3fe,1,78.3,33.3,2025-04-26T20:19:21.043Z,2025-04-26T20:19:39Z,5682209667,231,48,5682207653,18,,5682207655,56,Center,5682209659,102,59.5,5682208083,72,,5682207651,22,,5682209649,121,,5682209653,29,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,5682209663,215,5682209665,230,97.6,5682209655,55,206,,5682209651,73,,5682209661,103,11.1,,,,,,,,,,,,,,Barcelona
2806616059,127,5,1,18,32,3kq9cckrnlogidldtdie2fkbl,1,-1.4,38.2,2025-04-26T20:19:22.499Z,2025-04-26T21:00:19Z,5682208031,233,208,5682207983,56,Back,5682207985,346,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806616005,208,5,1,18,32,agh9ifb2mw3ivjusgedj7c3fe,0,101.4,61.8,2025-04-26T20:19:22.499Z,2025-04-26T20:19:27Z,5682207707,56,Center,5682208071,233,127,5682207709,346,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806616615,128,1,1,18,58,3kq9cckrnlogidldtdie2fkbl,0,3.4,50.5,2025-04-26T20:19:48.520Z,2025-04-26T20:20:43Z,5682211165,213,0.41,5682211155,124,,5682211163,212,3.6,5682211157,56,Back,5682214867,237,,5682211161,141,52.6,5682211159,140,6.5,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806617107,131,1,1,19,0,3kq9cckrnlogidldtdie2fkbl,0,10.1,51.3,2025-04-26T20:19:51.009Z,2025-04-26T20:20:29Z,5682213903,140,60.8,5682213899,157,,5682213905,141,59.1,5682213907,212,53.5,5682213901,56,Center,5682213911,1,,5682213909,213,0.1,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
