id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,teamName
2765768561,105,1,1,13,21,ah8dala7suqqkj04n2l8xz4zd,1,54.3,87.8,2025-01-15T20:16:30.115Z,2025-01-15T20:16:31Z,5458774319,141,94.1,5458774323,213,0.65,5458774315,56,Left,5458774321,212,7.1,5458774317,140,59.7,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765768569,106,1,1,13,22,ah8dala7suqqkj04n2l8xz4zd,0,58.8,93.6,2025-01-15T20:16:30.955Z,2025-01-15T20:16:31Z,5458774361,141,77,5458774363,212,11.3,5458774359,140,59.8,5458774357,56,Center,5458774365,213,4.81,,,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765768577,179,8,1,13,23,agh9ifb2mw3ivjusgedj7c3fe,1,42.4,22.7,2025-01-15T20:16:32.005Z,2025-01-15T20:16:32Z,5458774381,56,Back,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765768597,180,49,1,13,24,agh9ifb2mw3ivjusgedj7c3fe,1,50.1,34,2025-01-15T20:16:33.141Z,2025-01-15T20:16:33Z,,,,,,,,,,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765768635,181,1,1,13,25,agh9ifb2mw3ivjusgedj7c3fe,1,50.1,34,2025-01-15T20:16:33.237Z,2025-01-15T20:16:36Z,5458774681,140,71.9,5458774687,212,24.1,5458774689,213,0.32,5458774677,56,Center,5458774685,141,45.2,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765768643,182,61,1,13,27,agh9ifb2mw3ivjusgedj7c3fe,0,73.6,43.3,2025-01-15T20:16:36.181Z,2025-01-15T20:16:36Z,5458774731,56,Center,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765768667,107,52,1,13,28,ah8dala7suqqkj04n2l8xz4zd,1,14.5,49.6,2025-01-15T20:16:37.139Z,2025-01-15T20:16:37Z,,,,,,,,,,,,,,,,,,,,,,,,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765768747,108,1,1,13,30,ah8dala7suqqkj04n2l8xz4zd,1,14.5,49.6,2025-01-15T20:16:38.412Z,2025-01-15T20:16:42Z,5458775161,212,18.8,5458775157,140,21.4,5458775165,213,5.11,5458775155,56,Back,5458775159,141,24.1,5458775153,123,,,,,,,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765768783,109,1,1,13,34,ah8dala7suqqkj04n2l8xz4zd,1,24.9,24.4,2025-01-15T20:16:42.635Z,2025-01-15T21:08:42Z,5458775349,140,36.6,5458775355,213,5.48,5458775347,56,Back,5458775351,141,5.5,5458775353,212,17.8,,,,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765768869,110,4,1,13,41,ah8dala7suqqkj04n2l8xz4zd,1,45,7.8,2025-01-15T20:16:49.892Z,2025-01-15T20:17:00Z,5458775897,265,,5458775903,233,183,5458775893,56,Back,5458775889,13,,5458775895,152,,5458775899,286,,,,,,,,30ed2aojjzmqigq6vkcrzc8pg,Jesús Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765768861,183,4,1,13,41,agh9ifb2mw3ivjusgedj7c3fe,0,55,92.2,2025-01-15T20:16:49.893Z,2025-01-15T20:16:55Z,5458775843,56,Left,5458775931,233,110,5458775847,152,,5458775855,285,,5458775851,265,,5458775839,13,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769109,111,1,1,13,57,ah8dala7suqqkj04n2l8xz4zd,0,40.9,16.6,2025-01-15T20:17:06.011Z,2025-01-15T20:17:08Z,5458776963,152,,5458776961,196,,5458776965,56,Left,5458776957,5,,5458776969,141,100,5458776971,212,62.3,5458776973,213,1.18,5458776967,140,63.5,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,5458776959,155,5458776975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765769113,112,5,1,13,59,ah8dala7suqqkj04n2l8xz4zd,0,63.1,101.6,2025-01-15T20:17:08.182Z,2025-01-15T20:18:58Z,5458777637,233,184,5458776981,347,,5458776979,56,Left,,,,,,,,,,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765769257,184,5,1,13,59,agh9ifb2mw3ivjusgedj7c3fe,1,36.9,-1.6,2025-01-15T20:17:08.182Z,2025-01-15T20:18:58Z,5458777569,347,,5458777603,233,112,5458777567,56,Back,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769301,185,1,1,14,10,agh9ifb2mw3ivjusgedj7c3fe,1,37.5,0,2025-01-15T20:17:18.293Z,2025-01-15T20:17:19Z,5458777793,140,13.5,5458777791,56,Back,5458777789,107,,5458777803,1,,5458777801,213,2.79,5458777795,141,11.7,5458777797,212,26.9,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769325,186,1,1,14,11,agh9ifb2mw3ivjusgedj7c3fe,1,11.8,12.6,2025-01-15T20:17:19.301Z,2025-01-15T20:17:21Z,5458777935,213,1.99,5458777927,56,Back,5458777931,141,41,5458777933,212,21.2,5458777929,140,3.5,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769353,187,1,1,14,13,agh9ifb2mw3ivjusgedj7c3fe,1,3.4,41.2,2025-01-15T20:17:21.301Z,2025-01-15T20:17:23Z,5458778081,56,Back,5458778083,140,11.4,5458778087,212,25.3,5458778089,213,1.23,5458778085,141,76.3,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769397,188,1,1,14,15,agh9ifb2mw3ivjusgedj7c3fe,1,11.2,80.2,2025-01-15T20:17:23.525Z,2025-01-15T20:17:26Z,5458778305,212,20,5458778307,213,0.6,5458778299,56,Back,5458778303,141,96.9,5458778301,140,26.9,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769415,189,1,1,14,18,agh9ifb2mw3ivjusgedj7c3fe,0,26.9,97.7,2025-01-15T20:17:26.548Z,2025-01-15T20:17:27Z,5458778403,212,25.7,5458778401,141,80,5458778397,56,Back,5458778395,155,,5458778399,140,48.5,5458778405,213,5.8,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769427,113,1,1,14,19,ah8dala7suqqkj04n2l8xz4zd,0,56.2,28.3,2025-01-15T20:17:28.075Z,2025-01-15T20:17:28Z,5458778469,56,Center,5458778475,212,6.1,5458778477,213,0.9,5458778471,140,59.8,5458778473,141,35.3,5458778467,3,,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765769435,190,8,1,14,21,agh9ifb2mw3ivjusgedj7c3fe,1,37.1,67.6,2025-01-15T20:17:29.573Z,2025-01-15T20:17:29Z,5458778505,56,Back,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769457,191,1,1,14,22,agh9ifb2mw3ivjusgedj7c3fe,1,36.6,70,2025-01-15T20:17:30.693Z,2025-01-15T20:17:32Z,5458778643,213,2.99,5458778641,212,11.1,5458778637,140,26.1,5458778635,56,Back,5458778639,141,72.4,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769487,192,1,1,14,24,agh9ifb2mw3ivjusgedj7c3fe,1,25.6,71.5,2025-01-15T20:17:32.405Z,2025-01-15T20:17:34Z,5458778789,213,5.62,5458778785,141,67.5,5458778783,140,28.9,5458778781,56,Back,5458778787,212,4.4,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769597,193,1,1,14,26,agh9ifb2mw3ivjusgedj7c3fe,1,27.6,62.1,2025-01-15T20:17:34.741Z,2025-01-15T20:17:41Z,5458779257,140,26.2,5458779261,212,19.6,5458779263,213,4.64,5458779259,141,33.4,5458779255,56,Back,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769615,194,1,1,14,33,agh9ifb2mw3ivjusgedj7c3fe,1,28.3,32.1,2025-01-15T20:17:41.846Z,2025-01-15T20:17:43Z,5458779319,141,43.9,5458779323,213,0.97,5458779315,56,Back,5458779321,212,9.7,5458779317,140,33.5,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769643,195,1,1,14,34,agh9ifb2mw3ivjusgedj7c3fe,1,33.5,43.9,2025-01-15T20:17:42.869Z,2025-01-15T20:17:44Z,5458779459,141,34.2,5458779455,56,Back,5458779463,212,9.2,5458779457,140,27.4,5458779465,213,3.94,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769685,196,1,1,14,36,agh9ifb2mw3ivjusgedj7c3fe,1,25.7,34.5,2025-01-15T20:17:44.405Z,2025-01-15T20:17:46Z,5458779689,213,4.82,5458779685,141,9.4,5458779681,56,Back,5458779683,140,27.4,5458779687,212,17.2,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769699,197,1,1,14,37,agh9ifb2mw3ivjusgedj7c3fe,1,27.4,9.4,2025-01-15T20:17:45.909Z,2025-01-15T20:17:47Z,5458779737,212,9,5458779733,140,31.6,5458779731,56,Back,5458779739,213,1.06,5458779735,141,21,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769703,198,1,1,14,39,agh9ifb2mw3ivjusgedj7c3fe,0,30.5,21,2025-01-15T20:17:47.476Z,2025-01-15T20:17:48Z,5458779757,140,35.4,5458779749,155,,5458779753,56,Back,5458779767,213,6,5458779761,141,18.8,5458779763,212,5.4,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769721,114,8,1,14,40,ah8dala7suqqkj04n2l8xz4zd,1,67,71.4,2025-01-15T20:17:49.195Z,2025-01-15T20:17:49Z,5458779839,56,Center,5458779875,15,,,,,,,,,,,,,,,,,,,,3ub05nnpt9o7s387z6oj8vf56,J. Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765769735,115,49,1,14,42,ah8dala7suqqkj04n2l8xz4zd,1,71,81,2025-01-15T20:17:50.339Z,2025-01-15T20:17:50Z,,,,,,,,,,,,,,,,,,,,,,,,,74z66mnnh5ipu13ihlqtun40k,Vitor Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765769797,116,3,1,14,42,ah8dala7suqqkj04n2l8xz4zd,1,78,86.2,2025-01-15T20:17:50.805Z,2025-01-15T20:20:46Z,5458780255,56,Left,5458780297,233,199,5458780257,286,,,,,,,,,,,,,,,,,74z66mnnh5ipu13ihlqtun40k,Vitor Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765769745,199,45,1,14,42,agh9ifb2mw3ivjusgedj7c3fe,0,22,13.8,2025-01-15T20:17:50.805Z,2025-01-15T20:20:46Z,5458780075,56,Back,5458780333,233,116,5458780077,285,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769807,117,61,1,14,46,ah8dala7suqqkj04n2l8xz4zd,0,92.8,88.2,2025-01-15T20:17:54.812Z,2025-01-15T20:18:00Z,5458780283,56,Left,,,,,,,,,,,,,,,,,,,,,,74z66mnnh5ipu13ihlqtun40k,Vitor Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765769833,200,49,1,14,48,agh9ifb2mw3ivjusgedj7c3fe,1,3.9,25.6,2025-01-15T20:17:57.205Z,2025-01-15T20:17:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769861,201,1,1,14,49,agh9ifb2mw3ivjusgedj7c3fe,1,3.8,24.6,2025-01-15T20:17:57.748Z,2025-01-15T20:18:00Z,5458780609,140,4.3,5458780613,212,7.6,5458780611,141,35.8,5458780615,213,1.5,5458780607,56,Back,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769885,202,1,1,14,51,agh9ifb2mw3ivjusgedj7c3fe,1,4.3,35.8,2025-01-15T20:18:00.148Z,2025-01-15T20:18:02Z,5458780745,155,,5458780757,1,,5458780749,140,25,5458780753,212,33,5458780751,141,72.3,5458780747,56,Back,5458780755,213,0.85,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769895,203,1,1,14,54,agh9ifb2mw3ivjusgedj7c3fe,0,24.6,75,2025-01-15T20:18:02.853Z,2025-01-15T20:18:04Z,5458780803,155,,5458780809,141,69.4,5458780805,56,Back,5458780807,140,46.3,5458780813,213,6.12,5458780811,212,23.1,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769937,118,1,1,14,56,ah8dala7suqqkj04n2l8xz4zd,1,57.4,27.8,2025-01-15T20:18:04.772Z,2025-01-15T20:18:08Z,5458781065,141,23.8,5458781069,213,5.83,5458781067,212,6.2,5458781059,3,,5458781063,140,62.7,5458781061,56,Center,,,,,,,evpjdko94awbqbbl5wl9hto7p,Marc Bartra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765769941,119,49,1,14,59,ah8dala7suqqkj04n2l8xz4zd,1,61.9,28.1,2025-01-15T20:18:07.682Z,2025-01-15T20:18:08Z,,,,,,,,,,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765769953,120,50,1,15,0,ah8dala7suqqkj04n2l8xz4zd,1,64.6,35.6,2025-01-15T20:18:09.035Z,2025-01-15T20:20:45Z,5458781307,233,204,5458781141,286,,5458781137,56,Center,,,,,,,,,,,,,,,,9226xt1t1m3fy4ob9l2r16609,Aitor Ruibal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765769975,204,7,1,15,0,agh9ifb2mw3ivjusgedj7c3fe,1,35.4,64.4,2025-01-15T20:18:09.036Z,2025-01-15T20:20:45Z,5458781253,285,,5458781251,56,Back,5458781275,233,120,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765769979,205,49,1,15,2,agh9ifb2mw3ivjusgedj7c3fe,1,29.6,47.3,2025-01-15T20:18:10.740Z,2025-01-15T20:18:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770047,206,1,1,15,4,agh9ifb2mw3ivjusgedj7c3fe,1,26.3,47.8,2025-01-15T20:18:12.996Z,2025-01-15T20:18:15Z,5458781593,141,64.2,5458781591,140,24.6,5458781589,56,Back,5458781597,213,1.73,5458781595,212,11.3,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770093,207,1,1,15,7,agh9ifb2mw3ivjusgedj7c3fe,1,25.3,70,2025-01-15T20:18:15.796Z,2025-01-15T20:18:19Z,5458781795,213,3.87,5458781787,56,Back,5458781789,140,14,5458781791,141,54.3,5458781793,212,16,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770151,208,1,1,15,10,agh9ifb2mw3ivjusgedj7c3fe,1,16.4,53.6,2025-01-15T20:18:18.884Z,2025-01-15T20:18:22Z,5458782047,212,6.4,5458782039,56,Back,5458782043,140,22.5,5458782045,141,53.1,5458782049,213,6.23,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770197,209,1,1,15,14,agh9ifb2mw3ivjusgedj7c3fe,1,27.4,51.3,2025-01-15T20:18:22.404Z,2025-01-15T20:18:25Z,5458782239,140,45.1,5458782245,213,6.24,5458782237,56,Back,5458782243,212,18.6,5458782241,141,50.1,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770231,210,1,1,15,17,agh9ifb2mw3ivjusgedj7c3fe,1,41.1,41.2,2025-01-15T20:18:25.428Z,2025-01-15T20:18:30Z,5458782405,141,5.9,5458782409,213,5.3,5458782407,212,28.9,5458782403,140,56.4,5458782401,56,Right,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770249,211,1,1,15,21,agh9ifb2mw3ivjusgedj7c3fe,1,61,7.1,2025-01-15T20:18:29.924Z,2025-01-15T20:18:32Z,5458782511,56,Right,5458782513,140,55.8,5458782519,213,2.65,5458782515,141,11.4,5458782517,212,6.2,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770275,212,1,1,15,23,agh9ifb2mw3ivjusgedj7c3fe,1,56,13.2,2025-01-15T20:18:32.004Z,2025-01-15T20:18:33Z,5458782639,56,Center,5458782645,212,12,5458782641,140,57.4,5458782643,141,30.7,5458782647,213,1.45,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770297,213,1,1,15,25,agh9ifb2mw3ivjusgedj7c3fe,1,57.4,30.7,2025-01-15T20:18:33.635Z,2025-01-15T20:18:35Z,5458782749,141,17.9,5458782753,213,4.5,5458782745,56,Right,5458782751,212,8.9,5458782747,140,55.6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770311,214,1,1,15,26,agh9ifb2mw3ivjusgedj7c3fe,1,55.2,17.3,2025-01-15T20:18:35.124Z,2025-01-15T20:18:37Z,5458782817,140,70.3,5458782819,141,22.4,5458782821,212,16.2,5458782823,213,0.22,5458782815,56,Center,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770323,215,1,1,15,28,agh9ifb2mw3ivjusgedj7c3fe,0,70.3,22.4,2025-01-15T20:18:37.189Z,2025-01-15T20:18:37Z,5458782873,56,Right,5458782877,141,0,5458782879,212,18.2,5458782881,213,5.17,5458782875,140,78,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770345,121,5,1,15,29,ah8dala7suqqkj04n2l8xz4zd,1,24,101.4,2025-01-15T20:18:37.796Z,2025-01-15T20:18:59Z,5458782981,233,216,5458782965,347,,5458782963,56,Back,,,,,,,,,,,,,,,,c4je25rkbg2n45xs5iurevhlh,Juanmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765770327,216,5,1,15,29,agh9ifb2mw3ivjusgedj7c3fe,0,76,-1.4,2025-01-15T20:18:37.796Z,2025-01-15T20:18:42Z,5458782895,56,Right,5458782897,347,,5458783011,233,121,,,,,,,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770499,122,1,1,15,47,ah8dala7suqqkj04n2l8xz4zd,1,29,100,2025-01-15T20:18:55.235Z,2025-01-15T20:18:57Z,5458783659,212,14.9,5458783655,140,41.6,5458783651,107,,5458783653,56,Back,5458783661,213,5.8,5458783657,141,91.1,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765770513,123,1,1,15,49,ah8dala7suqqkj04n2l8xz4zd,1,41.2,89.3,2025-01-15T20:18:57.442Z,2025-01-15T20:18:59Z,5458783739,56,Back,5458783753,213,2.66,5458783751,212,9.7,5458783743,140,33,5458783749,141,95.9,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765770541,124,1,1,15,51,ah8dala7suqqkj04n2l8xz4zd,1,32.6,95.7,2025-01-15T20:18:59.209Z,2025-01-15T20:19:02Z,5458783869,56,Back,5458783875,212,26.6,5458783877,213,3.92,5458783873,141,68.1,5458783871,140,14.6,,,,,,,,,,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765770549,125,1,1,15,54,ah8dala7suqqkj04n2l8xz4zd,0,15.4,68.3,2025-01-15T20:19:02.723Z,2025-01-15T20:19:04Z,5458783949,212,58.5,5458783945,140,69.7,5458783941,157,,5458783943,56,Center,5458783953,1,,5458783951,213,6.06,5458783947,141,49,,,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765770563,217,59,1,15,57,agh9ifb2mw3ivjusgedj7c3fe,1,28,50.4,2025-01-15T20:19:05.460Z,2025-01-15T20:19:06Z,5458784013,56,Back,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770577,218,49,1,15,57,agh9ifb2mw3ivjusgedj7c3fe,1,27.6,50,2025-01-15T20:19:06.164Z,2025-01-15T20:19:07Z,,,,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770609,219,1,1,15,58,agh9ifb2mw3ivjusgedj7c3fe,1,27.6,50,2025-01-15T20:19:06.420Z,2025-01-15T20:19:10Z,5458784191,212,32,5458784193,213,4.72,5458784189,141,2.9,5458784185,56,Back,5458784187,140,27.7,5458784195,1,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770613,220,61,1,16,1,agh9ifb2mw3ivjusgedj7c3fe,1,26.6,2.3,2025-01-15T20:19:09.740Z,2025-01-15T20:19:18Z,5458784199,56,Back,,,,,,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765770623,126,5,1,16,2,ah8dala7suqqkj04n2l8xz4zd,1,71,101,2025-01-15T20:19:10.738Z,2025-01-15T20:19:14Z,5458784241,347,,5458784239,56,Left,5458784251,233,221,,,,,,,,,,,,,,,,30ed2aojjzmqigq6vkcrzc8pg,Jesús Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765770619,221,5,1,16,2,agh9ifb2mw3ivjusgedj7c3fe,0,29,-1,2025-01-15T20:19:10.738Z,2025-01-15T20:20:41Z,5458784257,233,126,5458784221,56,Back,5458784225,347,,,,,,,,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
