id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/value,teamName
2795120143,158,1,1,23,34,4ku8o6uf87yd8iecdalipo6wd,0,47.8,72.5,2025-04-02T19:55:27.672Z,2025-04-02T19:55:49Z,5618981521,141,73.5,5618981525,213,0.41,5618981519,140,49.3,5618982673,286,,5618982669,233,241,5618981523,212,1.7,5618981515,56,Back,5618982667,236,,6xulax65kp4aid70nk7g5jr2t,Robin Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795120137,241,74,1,23,34,agh9ifb2mw3ivjusgedj7c3fe,1,40.9,21.3,2025-04-02T19:55:27.673Z,2025-04-02T20:28:09Z,5618982675,233,158,5618981485,285,,5618981483,56,Back,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120151,242,1,1,23,35,agh9ifb2mw3ivjusgedj7c3fe,1,39.8,27.6,2025-04-02T19:55:28.274Z,2025-04-02T19:56:12Z,5618981557,141,17.9,5618981561,213,6.05,5618981559,212,28.1,5618981553,56,Right,5618981555,140,65.8,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120155,243,49,1,23,36,agh9ifb2mw3ivjusgedj7c3fe,1,65.8,17.9,2025-04-02T19:55:29.154Z,2025-04-02T19:55:29Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120189,244,1,1,23,37,agh9ifb2mw3ivjusgedj7c3fe,1,73,20.6,2025-04-02T19:55:30.626Z,2025-04-02T19:55:33Z,5618981749,212,18.4,5618981743,56,Center,5618981745,140,69.1,5618981751,213,1.8,5618981747,141,47,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120227,245,1,1,23,40,agh9ifb2mw3ivjusgedj7c3fe,1,69.1,47,2025-04-02T19:55:32.930Z,2025-04-02T19:55:35Z,5618981963,141,69.3,5618981959,56,Center,5618981967,213,0.9,5618981965,212,19.3,5618981961,140,80.5,,,,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120243,246,1,1,23,43,agh9ifb2mw3ivjusgedj7c3fe,0,86.5,71.8,2025-04-02T19:55:35.842Z,2025-04-02T19:55:37Z,5618982033,212,17.9,5618982035,213,4.71,5618982029,140,86.5,5618982027,56,Center,5618982031,141,45.5,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120295,160,12,1,23,45,4ku8o6uf87yd8iecdalipo6wd,1,14.8,58.7,2025-04-02T19:55:37.801Z,2025-04-02T19:55:42Z,5618982283,213,5.74,5618982275,56,Back,5618982279,141,32.9,5618982281,212,33.7,5618982277,140,42.2,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795120313,161,44,1,23,47,4ku8o6uf87yd8iecdalipo6wd,1,41.4,35.5,2025-04-02T19:55:40.464Z,2025-04-02T20:28:15Z,5618982357,233,247,5618982335,285,,5618982333,56,Back,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795120275,247,44,1,23,47,agh9ifb2mw3ivjusgedj7c3fe,0,58.6,64.5,2025-04-02T19:55:40.465Z,2025-04-02T20:28:15Z,5618982201,56,Center,5618982203,286,,5618982363,233,161,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120337,162,1,1,23,49,4ku8o6uf87yd8iecdalipo6wd,1,42.2,32.9,2025-04-02T19:55:41.730Z,2025-04-02T19:55:58Z,5618982465,56,Back,5618982471,212,22.9,5618982469,141,66.6,5618982463,3,,5618982473,213,1.62,5618982467,140,41.1,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795120343,163,1,1,23,52,4ku8o6uf87yd8iecdalipo6wd,0,37.3,71.1,2025-04-02T19:55:44.809Z,2025-04-02T19:55:45Z,5618982511,212,21.9,5618982507,140,44.8,5618982509,141,100,5618982505,56,Back,5618982513,213,1.2,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795120345,164,5,1,23,52,4ku8o6uf87yd8iecdalipo6wd,0,44.6,101.6,2025-04-02T19:55:45.121Z,2025-04-02T20:07:19Z,5618982519,347,,5618982931,233,248,5618982517,56,Back,,,,,,,,,,,,,,,,9ikkuxd19avliz1khcrm82gyy,J. Alvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795120401,248,5,1,23,52,agh9ifb2mw3ivjusgedj7c3fe,1,55.4,-1.6,2025-04-02T19:55:45.121Z,2025-04-02T19:55:55Z,5618982859,56,Right,5618982905,233,164,5618982861,347,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120447,249,1,1,24,2,agh9ifb2mw3ivjusgedj7c3fe,1,55.5,0,2025-04-02T19:55:55.074Z,2025-04-02T19:55:58Z,5618983157,56,Back,5618983159,140,41.9,5618983163,212,19.2,5618983161,141,16.8,5618983151,107,,5618983165,213,2.41,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120493,250,1,1,24,5,agh9ifb2mw3ivjusgedj7c3fe,1,37.5,25.9,2025-04-02T19:55:58.258Z,2025-04-02T19:56:04Z,5618983429,140,44.1,5618983433,212,13.9,5618983435,213,1.05,5618983431,141,43.7,5618983427,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120505,251,1,1,24,11,agh9ifb2mw3ivjusgedj7c3fe,1,44.4,49.9,2025-04-02T19:56:03.969Z,2025-04-02T19:56:05Z,5618983505,141,72.4,5618983509,213,1.58,5618983503,140,44.2,5618983501,56,Back,5618983507,212,15.3,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120513,252,1,1,24,12,agh9ifb2mw3ivjusgedj7c3fe,1,44.1,73.6,2025-04-02T19:56:05.394Z,2025-04-02T19:56:07Z,5618983573,141,91.1,5618983569,56,Left,5618983577,213,0.86,5618983575,212,15.7,5618983571,140,53.8,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120531,253,1,1,24,14,agh9ifb2mw3ivjusgedj7c3fe,1,53.8,91.1,2025-04-02T19:56:07.233Z,2025-04-02T19:56:08Z,5618983661,213,5.01,5618983649,140,54.9,5618983657,212,3.9,5618983645,56,Left,5618983653,141,85.6,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120563,254,1,1,24,15,agh9ifb2mw3ivjusgedj7c3fe,1,54.9,85.6,2025-04-02T19:56:08.097Z,2025-04-02T19:56:10Z,5618983781,213,2.56,5618983777,141,93.5,5618983773,56,Back,5618983779,212,9.8,5618983775,140,47.1,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120579,255,1,1,24,17,agh9ifb2mw3ivjusgedj7c3fe,1,46.9,88.1,2025-04-02T19:56:10.274Z,2025-04-02T19:56:12Z,5618983885,56,Back,5618983893,213,3.26,5618983889,141,85,5618983891,212,17.5,5618983887,140,30.4,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120639,256,1,1,24,23,agh9ifb2mw3ivjusgedj7c3fe,1,34.9,80.9,2025-04-02T19:56:16.385Z,2025-04-02T19:56:19Z,5618984221,140,41.1,5618984225,212,14,5618984219,56,Back,5618984227,213,5.2,5618984223,141,62.7,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120671,257,1,1,24,26,agh9ifb2mw3ivjusgedj7c3fe,1,44.3,55.1,2025-04-02T19:56:19.378Z,2025-04-02T19:56:22Z,5618984385,140,56.5,5618984393,1,,5618984391,213,5.12,5618984387,141,11.6,5618984389,212,32.2,5618984383,56,Right,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120685,258,1,1,24,29,agh9ifb2mw3ivjusgedj7c3fe,1,56.4,10,2025-04-02T19:56:22.017Z,2025-04-02T19:56:23Z,5618984489,140,63,5618984493,212,7.9,5618984495,213,5.78,5618984491,141,4.4,5618984487,56,Right,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120695,259,1,1,24,31,agh9ifb2mw3ivjusgedj7c3fe,1,63,4.4,2025-04-02T19:56:23.778Z,2025-04-02T19:56:24Z,5618984541,56,Right,5618984545,141,11,5618984547,212,5.4,5618984549,213,0.99,5618984543,140,65.8,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120701,260,1,1,24,31,agh9ifb2mw3ivjusgedj7c3fe,0,65.8,11,2025-04-02T19:56:24.466Z,2025-04-02T19:56:25Z,5618984591,212,4.8,5618984587,140,61.2,5618984593,213,3.06,5618984589,141,11.6,5618984585,56,Right,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120731,165,4,1,24,33,4ku8o6uf87yd8iecdalipo6wd,1,40.4,86.6,2025-04-02T19:56:26.032Z,2025-04-02T19:56:33Z,5618984761,265,,5618984765,286,,5618984755,56,Back,5618984799,233,261,5618984759,152,,5618984753,13,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795120715,261,4,1,24,33,agh9ifb2mw3ivjusgedj7c3fe,0,59.6,13.4,2025-04-02T19:56:26.033Z,2025-04-02T19:56:34Z,5618984679,285,,5618984673,265,,5618984665,13,,5618984669,152,,5618984879,233,165,5618984667,56,Right,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120959,166,1,1,24,58,4ku8o6uf87yd8iecdalipo6wd,1,38.8,79.8,2025-04-02T19:56:51.657Z,2025-04-02T19:57:54Z,5618985949,212,7.1,5618985943,56,Back,5618985951,213,0.32,5618985947,141,83.1,5618985945,140,45.2,5618987505,189,,5618985939,5,,5618985941,152,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795121227,174,1,1,24,59,4ku8o6uf87yd8iecdalipo6wd,0,57.1,93.8,2025-04-02T19:56:51.962Z,2025-04-02T19:57:24Z,5618987573,141,94.7,5618987575,212,3.1,5618987569,56,Left,5618987577,213,0.2,5618987571,140,60,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795120947,262,8,1,25,0,agh9ifb2mw3ivjusgedj7c3fe,1,40,7.4,2025-04-02T19:56:52.865Z,2025-04-02T20:07:47Z,5618985907,56,Back,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795120993,167,5,1,25,0,4ku8o6uf87yd8iecdalipo6wd,1,57,101.7,2025-04-02T19:56:53.586Z,2025-04-02T20:07:20Z,5618986107,347,,5618986115,233,263,5618986105,56,Left,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795120963,263,5,1,25,0,agh9ifb2mw3ivjusgedj7c3fe,0,43,-1.7,2025-04-02T19:56:53.586Z,2025-04-02T20:07:20Z,5618986145,233,167,5618985953,56,Back,5618985955,347,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121071,168,1,1,25,8,4ku8o6uf87yd8iecdalipo6wd,1,58.5,100,2025-04-02T19:57:00.953Z,2025-04-02T19:57:05Z,5618986549,56,Back,5618986555,212,33.6,5618986551,140,27.4,5618986547,107,,5618986559,1,,5618986553,141,89.4,5618986557,213,3.38,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795121091,169,1,1,25,11,4ku8o6uf87yd8iecdalipo6wd,1,27.4,89.4,2025-04-02T19:57:04.697Z,2025-04-02T19:57:06Z,5618986697,140,21.3,5618986701,212,14.5,5618986699,141,70.2,5618986703,213,4.26,5618986695,56,Back,,,,,,,,,,6xulax65kp4aid70nk7g5jr2t,Robin Le Normand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795121115,170,1,1,25,13,4ku8o6uf87yd8iecdalipo6wd,1,18.7,73.1,2025-04-02T19:57:06.521Z,2025-04-02T19:57:11Z,5618986889,141,40.4,5618986885,140,6.6,5618986883,56,Back,5618986893,212,25.6,5618986897,213,4.19,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795121153,171,1,1,25,18,4ku8o6uf87yd8iecdalipo6wd,0,8.1,31.3,2025-04-02T19:57:10.872Z,2025-04-02T19:57:15Z,5618987101,141,19.4,5618987097,56,Right,5618987105,213,6.13,5618987099,140,57.5,5618987107,1,,5618987103,212,52.5,5618987095,157,,,,,7drgir9lcwfst8vxz07jboe6t,J. Musso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795121145,264,44,1,25,20,agh9ifb2mw3ivjusgedj7c3fe,1,39,79.7,2025-04-02T19:57:13.650Z,2025-04-02T20:28:15Z,5618987151,233,172,5618987073,285,,5618987071,56,Back,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121159,172,44,1,25,20,4ku8o6uf87yd8iecdalipo6wd,0,61,20.3,2025-04-02T19:57:13.651Z,2025-04-02T20:28:16Z,5618987137,286,,5618987169,233,264,5618987135,56,Right,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795121157,265,1,1,25,21,agh9ifb2mw3ivjusgedj7c3fe,1,33,78.2,2025-04-02T19:57:13.857Z,2025-04-02T20:05:06Z,5618987119,3,,5618987125,141,76.6,5618987121,56,Back,5618987123,140,39.3,5618987129,213,6.12,5618987127,212,6.7,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121161,266,49,1,25,21,agh9ifb2mw3ivjusgedj7c3fe,1,39.4,76.6,2025-04-02T19:57:14.657Z,2025-04-02T19:57:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121191,267,1,1,25,22,agh9ifb2mw3ivjusgedj7c3fe,1,39.4,76.6,2025-04-02T19:57:15.073Z,2025-04-02T19:57:17Z,5618987321,141,79.1,5618987317,56,Back,5618987325,213,2.8,5618987319,140,34.9,5618987323,212,5,,,,,,,,,,4ftlhtels58lyzfluwofzwxuy,Pedri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121175,173,83,1,25,23,4ku8o6uf87yd8iecdalipo6wd,0,57.6,19.6,2025-04-02T19:57:16.073Z,2025-04-02T19:57:18Z,5618987391,399,bkwxem45cf48k14euwqe7rs44,,,,,,,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795121197,268,1,1,25,24,agh9ifb2mw3ivjusgedj7c3fe,1,34.6,81.5,2025-04-02T19:57:17.713Z,2025-04-02T19:57:18Z,5618987379,141,90.8,5618987381,212,6.6,5618987377,140,32.8,5618987375,56,Back,5618987383,213,1.86,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121221,269,1,1,25,26,agh9ifb2mw3ivjusgedj7c3fe,1,32.8,90.8,2025-04-02T19:57:18.785Z,2025-04-02T19:57:21Z,5618987525,56,Back,5618987533,213,3.82,5618987529,141,64.9,5618987531,212,28.1,5618987527,140,12,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121261,270,1,1,25,29,agh9ifb2mw3ivjusgedj7c3fe,1,14,55.2,2025-04-02T19:57:22.290Z,2025-04-02T19:57:25Z,5618987741,140,22.1,5618987739,56,Back,5618987745,212,29.9,5618987747,213,5,5618987743,141,13.1,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121285,271,1,1,25,32,agh9ifb2mw3ivjusgedj7c3fe,1,22.1,13.1,2025-04-02T19:57:25.650Z,2025-04-02T19:57:27Z,5618987875,141,20.4,5618987879,213,0.4,5618987873,140,33.3,5618987877,212,12.8,5618987871,56,Back,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121295,272,1,1,25,34,agh9ifb2mw3ivjusgedj7c3fe,1,33.3,20.4,2025-04-02T19:57:27.553Z,2025-04-02T19:57:29Z,5618987955,56,Back,5618987961,212,12.1,5618987963,213,5.33,5618987959,141,5.9,5618987957,140,39.9,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121313,273,1,1,25,36,agh9ifb2mw3ivjusgedj7c3fe,1,39.9,5.9,2025-04-02T19:57:28.930Z,2025-04-02T19:57:30Z,5618988057,141,19.5,5618988061,213,1.35,5618988055,140,41.9,5618988059,212,9.5,5618988053,56,Back,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121317,274,1,1,25,37,agh9ifb2mw3ivjusgedj7c3fe,0,41.7,20.1,2025-04-02T19:57:30.545Z,2025-04-02T19:57:32Z,5618988143,233,175,5618988147,286,,5618988093,212,1.7,5618988091,141,18.9,5618988087,56,Back,5618988089,140,43.1,5618988141,236,,5618988095,213,5.78,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121327,175,74,1,25,37,4ku8o6uf87yd8iecdalipo6wd,1,60,63.5,2025-04-02T19:57:30.546Z,2025-04-02T20:28:09Z,5618988135,285,,5618988153,233,274,5618988131,56,Center,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795121395,275,1,1,25,39,agh9ifb2mw3ivjusgedj7c3fe,1,34.6,38.2,2025-04-02T19:57:32.529Z,2025-04-02T19:57:40Z,5618988473,141,90.3,5618988479,1,,5618988469,56,Back,5618988477,213,1.35,5618988475,212,36.3,5618988471,140,42,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121403,276,1,1,25,47,agh9ifb2mw3ivjusgedj7c3fe,1,61.9,85.7,2025-04-02T19:57:40.161Z,2025-04-02T19:57:42Z,5618988533,212,6.8,5618988535,213,1.22,5618988529,140,64.1,5618988527,56,Left,5618988531,141,95.1,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121419,277,1,1,25,49,agh9ifb2mw3ivjusgedj7c3fe,1,64.1,95.1,2025-04-02T19:57:41.969Z,2025-04-02T19:58:10Z,5618988607,212,16.7,5618988601,56,Left,5618988605,141,82.9,5618988609,213,3.66,5618988603,140,50.3,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121445,278,1,1,25,52,agh9ifb2mw3ivjusgedj7c3fe,1,49.9,82.4,2025-04-02T19:57:45.633Z,2025-04-02T19:57:48Z,5618988749,141,62.4,5618988751,212,14.8,5618988747,140,55.5,5618988753,213,5.12,5618988745,56,Center,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121465,279,1,1,25,55,agh9ifb2mw3ivjusgedj7c3fe,1,59.4,55.1,2025-04-02T19:57:48.081Z,2025-04-02T19:57:50Z,5618988881,140,67.6,5618988885,212,26.1,5618988879,56,Right,5618988887,213,5.05,5618988883,141,18.8,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121475,280,1,1,25,57,agh9ifb2mw3ivjusgedj7c3fe,1,67.6,17.4,2025-04-02T19:57:50.625Z,2025-04-02T19:57:51Z,5618988941,56,Right,5618988945,141,6.4,5618988947,212,10.8,5618988943,140,75,5618988949,213,5.52,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121487,281,1,1,25,59,agh9ifb2mw3ivjusgedj7c3fe,1,75,6.4,2025-04-02T19:57:51.777Z,2025-04-02T19:57:53Z,5618989011,213,2.45,5618989007,141,15.8,5618989005,140,67.7,5618989009,212,10,5618989003,56,Right,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121507,282,1,1,26,0,agh9ifb2mw3ivjusgedj7c3fe,1,65.9,17.1,2025-04-02T19:57:52.945Z,2025-04-02T19:57:55Z,5618989127,141,46.3,5618989131,213,2.08,5618989125,140,55.3,5618989129,212,22.8,5618989123,56,Center,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121551,283,1,1,26,2,agh9ifb2mw3ivjusgedj7c3fe,1,53.1,51.6,2025-04-02T19:57:55.409Z,2025-04-02T19:57:58Z,5618989337,56,Back,5618989343,212,21.8,5618989345,213,2.19,5618989339,140,41,5618989341,141,77.6,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121581,284,1,1,26,6,agh9ifb2mw3ivjusgedj7c3fe,1,42.1,81.1,2025-04-02T19:57:58.737Z,2025-04-02T19:58:03Z,5618989477,212,18.5,5618989471,56,Left,5618989479,213,0.19,5618989475,141,86.3,5618989473,140,59.4,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121587,285,3,1,26,10,agh9ifb2mw3ivjusgedj7c3fe,0,58.8,76.7,2025-04-02T19:58:02.850Z,2025-04-02T20:28:59Z,5618989491,56,Center,5618989517,233,176,5618989493,286,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121585,176,7,1,26,10,4ku8o6uf87yd8iecdalipo6wd,0,41.2,23.3,2025-04-02T19:58:02.851Z,2025-04-02T20:28:59Z,5618989489,285,,5618989495,233,285,5618989487,56,Back,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795121589,286,61,1,26,10,agh9ifb2mw3ivjusgedj7c3fe,1,58.4,81.2,2025-04-02T19:58:03.569Z,2025-04-02T19:58:03Z,5618989499,56,Left,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2795121597,177,49,1,26,11,4ku8o6uf87yd8iecdalipo6wd,1,40.6,32.8,2025-04-02T19:58:04.010Z,2025-04-02T19:58:04Z,,,,,,,,,,,,,,,,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
2795121603,178,1,1,26,11,4ku8o6uf87yd8iecdalipo6wd,1,43,32.7,2025-04-02T19:58:04.233Z,2025-04-02T19:58:12Z,5618989579,213,2.49,5618989573,140,40.2,5618989575,141,36,5618989577,212,3.7,5618989571,56,Back,,,,,,,,,,amxunh6enoc99r07cp7qt621h,Marcos Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atletico Madrid
